rawID	subjID	rt	choice	effort	reward	group	framework	group_framework	trials
12	1005	0.847	1	4	20	PA	win	win1	28
12	1005	1.511	1	8	20	PA	win	win1	29
12	1005	1.453	1	4	25	PA	win	win1	30
12	1005	2.453	0	10	10	PA	win	win1	31
12	1005	2.709	1	6	20	PA	win	win1	32
12	1005	3.194	0	6	5	PA	win	win1	33
12	1005	1.844	1	4	15	PA	win	win1	34
12	1005	4.116	1	6	15	PA	win	win1	35
12	1005	1.498	1	8	10	PA	win	win1	36
12	1005	1.272	1	6	10	PA	win	win1	37
12	1005	1.007	1	2	25	PA	win	win1	38
12	1005	1.216	1	4	5	PA	win	win1	39
12	1005	1.034	1	4	10	PA	win	win1	40
12	1005	0.779	1	8	25	PA	win	win1	41
12	1005	1.237	1	2	5	PA	win	win1	42
12	1005	1.006	1	10	5	PA	win	win1	43
12	1005	1.048	1	2	10	PA	win	win1	44
12	1005	1.184	1	10	25	PA	win	win1	45
12	1005	0.906	1	10	15	PA	win	win1	46
12	1005	1.072	1	10	20	PA	win	win1	47
12	1005	0.887	1	6	25	PA	win	win1	48
12	1005	1.149	1	8	15	PA	win	win1	49
12	1005	1.61	0	8	5	PA	win	win1	50
13	1006	1.623	1	8	20	PA	win	win1	1
13	1006	0.944	1	10	20	PA	win	win1	2
13	1006	0.748	1	4	25	PA	win	win1	3
13	1006	0.744	1	6	15	PA	win	win1	4
13	1006	2.036	1	10	5	PA	win	win1	5
13	1006	2.389	1	6	5	PA	win	win1	6
13	1006	2.135	1	6	10	PA	win	win1	7
13	1006	1.124	1	8	15	PA	win	win1	8
13	1006	1.289	0	4	5	PA	win	win1	9
13	1006	2.511	0	2	10	PA	win	win1	10
13	1006	2.229	1	10	10	PA	win	win1	11
13	1006	1.286	1	8	25	PA	win	win1	12
13	1006	1.356	1	4	10	PA	win	win1	13
13	1006	1.296	0	2	5	PA	win	win1	14
13	1006	1.342	1	4	20	PA	win	win1	15
13	1006	1.698	1	10	25	PA	win	win1	16
13	1006	2.168	1	2	20	PA	win	win1	17
13	1006	1.732	0	10	15	PA	win	win1	18
13	1006	1.272	0	8	10	PA	win	win1	19
13	1006	1.104	1	6	25	PA	win	win1	20
13	1006	1.734	0	8	5	PA	win	win1	21
13	1006	2.963	1	2	25	PA	win	win1	22
13	1006	1.606	1	4	15	PA	win	win1	23
13	1006	1.84	1	2	15	PA	win	win1	24
13	1006	1.088	1	6	20	PA	win	win1	25
13	1006	1.652	0	6	10	PA	win	win1	26
13	1006	1.276	0	8	5	PA	win	win1	27
13	1006	1.779	0	8	10	PA	win	win1	28
13	1006	1.118	0	6	5	PA	win	win1	29
13	1006	0.579	1	2	20	PA	win	win1	30
13	1006	0.854	1	10	25	PA	win	win1	31
13	1006	1.03	1	2	10	PA	win	win1	32
13	1006	1.471	0	10	5	PA	win	win1	33
13	1006	1.134	1	4	5	PA	win	win1	34
13	1006	1.859	1	4	10	PA	win	win1	35
13	1006	1.09	1	8	25	PA	win	win1	36
13	1006	3.312	1	2	15	PA	win	win1	37
13	1006	1.014	1	10	20	PA	win	win1	38
13	1006	1.823	1	4	20	PA	win	win1	39
13	1006	1.32	1	6	25	PA	win	win1	40
13	1006	1.822	0	10	10	PA	win	win1	41
13	1006	1.823	1	6	15	PA	win	win1	42
13	1006	1.352	1	8	20	PA	win	win1	43
13	1006	1.22	1	4	15	PA	win	win1	44
13	1006	2.317	1	10	15	PA	win	win1	45
13	1006	1.115	1	4	25	PA	win	win1	46
13	1006	0.816	1	6	20	PA	win	win1	47
13	1006	1.714	0	8	15	PA	win	win1	48
13	1006	1.231	1	2	5	PA	win	win1	49
13	1006	0.848	1	2	25	PA	win	win1	50
18	1007	2.743	1	10	20	PA	win	win1	1
18	1007	3.131	1	6	10	PA	win	win1	2
18	1007	1.968	1	8	20	PA	win	win1	3
18	1007	1.363	1	10	25	PA	win	win1	4
18	1007	2.319	1	6	25	PA	win	win1	5
18	1007	2.828	0	10	5	PA	win	win1	6
18	1007	2.021	1	4	15	PA	win	win1	7
18	1007	3.015	1	6	5	PA	win	win1	8
18	1007	2.152	1	2	15	PA	win	win1	9
18	1007	2.076	1	2	20	PA	win	win1	10
18	1007	2.331	1	4	10	PA	win	win1	11
18	1007	1.384	1	4	20	PA	win	win1	12
18	1007	2.042	1	2	5	PA	win	win1	13
18	1007	1.691	1	2	10	PA	win	win1	14
18	1007	2.112	1	6	20	PA	win	win1	15
18	1007	3.318	1	8	5	PA	win	win1	16
18	1007	1.612	1	4	5	PA	win	win1	17
18	1007	1.308	1	8	10	PA	win	win1	18
18	1007	1.89	1	10	10	PA	win	win1	19
18	1007	1.44	1	4	25	PA	win	win1	20
18	1007	1.248	1	6	15	PA	win	win1	21
18	1007	1.184	1	8	25	PA	win	win1	22
18	1007	1.499	1	2	25	PA	win	win1	23
18	1007	1.721	1	10	15	PA	win	win1	24
18	1007	1.366	1	8	15	PA	win	win1	25
18	1007	2.239	1	4	20	PA	win	win1	26
18	1007	1.463	1	10	25	PA	win	win1	27
18	1007	1.359	1	10	15	PA	win	win1	28
18	1007	1.858	0	10	5	PA	win	win1	29
18	1007	1.154	1	2	20	PA	win	win1	30
18	1007	1.789	1	8	20	PA	win	win1	31
18	1007	1.383	1	2	5	PA	win	win1	32
18	1007	1.866	1	6	15	PA	win	win1	33
18	1007	1.393	1	4	5	PA	win	win1	34
18	1007	0.724	1	2	15	PA	win	win1	35
18	1007	1.104	1	8	25	PA	win	win1	36
18	1007	1.134	1	6	20	PA	win	win1	37
18	1007	3.363	0	10	10	PA	win	win1	38
18	1007	2.23	1	6	5	PA	win	win1	39
18	1007	1.175	1	10	20	PA	win	win1	40
18	1007	1.362	1	4	10	PA	win	win1	41
18	1007	1.093	1	8	15	PA	win	win1	42
18	1007	1.523	1	2	25	PA	win	win1	43
18	1007	0.92	1	8	10	PA	win	win1	44
18	1007	1.029	1	6	25	PA	win	win1	45
18	1007	1.774	0	8	5	PA	win	win1	46
18	1007	1.801	1	4	25	PA	win	win1	47
18	1007	1.915	1	6	10	PA	win	win1	48
18	1007	1.529	1	2	10	PA	win	win1	49
18	1007	4.621	1	4	15	PA	win	win1	50
22	1008	10.633	0	10	10	PA	win	win1	1
22	1008	0.97	1	6	20	PA	win	win1	2
22	1008	1.997	0	10	25	PA	win	win1	3
22	1008	2.799	1	4	20	PA	win	win1	4
22	1008	1.841	1	2	10	PA	win	win1	5
22	1008	1.538	1	2	25	PA	win	win1	6
22	1008	1.558	0	8	25	PA	win	win1	7
22	1008	1.217	1	4	5	PA	win	win1	8
22	1008	1.274	1	6	5	PA	win	win1	9
22	1008	1.969	0	10	20	PA	win	win1	10
22	1008	1.227	1	6	10	PA	win	win1	11
22	1008	1.076	1	4	15	PA	win	win1	12
22	1008	1.866	1	8	15	PA	win	win1	13
22	1008	1.65	1	8	20	PA	win	win1	14
22	1008	0.961	1	6	15	PA	win	win1	15
22	1008	2.645	0	10	15	PA	win	win1	16
22	1008	7.029	1	8	5	PA	win	win1	17
22	1008	1.925	1	2	15	PA	win	win1	18
22	1008	0.977	1	2	20	PA	win	win1	19
22	1008	0.891	1	2	5	PA	win	win1	20
22	1008	1.089	1	4	10	PA	win	win1	21
22	1008	0.911	1	4	25	PA	win	win1	22
22	1008	1.58	1	6	25	PA	win	win1	23
22	1008	1.982	1	8	10	PA	win	win1	24
22	1008	1.257	0	10	5	PA	win	win1	25
22	1008	3.285	0	10	20	PA	win	win1	26
22	1008	1.404	1	6	10	PA	win	win1	27
22	1008	0.846	1	2	20	PA	win	win1	28
22	1008	1.398	0	10	15	PA	win	win1	29
22	1008	1.697	1	2	15	PA	win	win1	30
22	1008	1.303	1	4	5	PA	win	win1	31
22	1008	1.445	1	8	15	PA	win	win1	32
22	1008	0.917	1	6	5	PA	win	win1	33
22	1008	0.714	1	2	25	PA	win	win1	34
22	1008	18.312	1	8	20	PA	win	win1	35
22	1008	2.109	0	10	25	PA	win	win1	36
22	1008	2.219	0	10	5	PA	win	win1	37
22	1008	1.004	1	8	25	PA	win	win1	38
22	1008	1.191	0	10	10	PA	win	win1	39
22	1008	1.137	1	2	5	PA	win	win1	40
22	1008	0.878	1	4	25	PA	win	win1	41
22	1008	0.901	1	2	10	PA	win	win1	42
22	1008	1.451	1	4	20	PA	win	win1	43
22	1008	0.923	1	6	20	PA	win	win1	44
22	1008	0.976	1	6	15	PA	win	win1	45
22	1008	1.011	1	8	5	PA	win	win1	46
22	1008	0.804	1	6	25	PA	win	win1	47
22	1008	0.646	1	4	15	PA	win	win1	48
22	1008	1.19	1	4	10	PA	win	win1	49
22	1008	0.808	1	8	10	PA	win	win1	50
23	1009	0.851	1	4	15	PA	win	win1	1
23	1009	2.536	1	10	5	PA	win	win1	2
23	1009	0.805	1	8	25	PA	win	win1	3
23	1009	0.682	1	6	5	PA	win	win1	4
23	1009	1.191	1	8	15	PA	win	win1	5
23	1009	0.596	1	8	5	PA	win	win1	6
23	1009	1.063	1	10	10	PA	win	win1	7
23	1009	1.464	1	4	20	PA	win	win1	8
23	1009	0.5	1	6	10	PA	win	win1	9
23	1009	1.121	1	10	15	PA	win	win1	10
23	1009	1.036	1	2	5	PA	win	win1	11
23	1009	0.904	1	4	5	PA	win	win1	12
23	1009	0.542	1	4	10	PA	win	win1	13
23	1009	0.453	1	8	10	PA	win	win1	14
23	1009	0.769	1	6	20	PA	win	win1	15
23	1009	1.189	1	2	20	PA	win	win1	16
23	1009	3.568	1	6	25	PA	win	win1	17
23	1009	0.925	1	10	20	PA	win	win1	18
23	1009	0.807	1	8	20	PA	win	win1	19
23	1009	1.135	1	2	25	PA	win	win1	20
23	1009	0.434	1	2	15	PA	win	win1	21
23	1009	0.524	1	6	15	PA	win	win1	22
23	1009	0.554	1	10	25	PA	win	win1	23
23	1009	0.661	1	2	10	PA	win	win1	24
23	1009	0.921	1	4	25	PA	win	win1	25
23	1009	0.516	1	8	20	PA	win	win1	26
23	1009	0.567	1	2	5	PA	win	win1	27
23	1009	0.498	1	10	20	PA	win	win1	28
23	1009	0.365	1	6	10	PA	win	win1	29
23	1009	0.451	1	4	25	PA	win	win1	30
23	1009	0.552	1	6	5	PA	win	win1	31
23	1009	0.527	1	8	10	PA	win	win1	32
23	1009	0.444	1	10	25	PA	win	win1	33
23	1009	0.605	1	6	20	PA	win	win1	34
23	1009	0.44	1	4	10	PA	win	win1	35
23	1009	0.364	1	4	5	PA	win	win1	36
23	1009	0.44	1	10	15	PA	win	win1	37
23	1009	0.398	1	2	25	PA	win	win1	38
23	1009	0.496	1	4	15	PA	win	win1	39
23	1009	0.406	1	10	5	PA	win	win1	40
23	1009	0.782	1	2	20	PA	win	win1	41
23	1009	0.443	1	2	15	PA	win	win1	42
23	1009	0.527	1	6	25	PA	win	win1	43
23	1009	2.381	1	4	20	PA	win	win1	44
23	1009	0.589	1	8	5	PA	win	win1	45
23	1009	1.053	1	6	15	PA	win	win1	46
23	1009	1.015	1	8	25	PA	win	win1	47
23	1009	0.586	1	2	10	PA	win	win1	48
23	1009	0.552	1	8	15	PA	win	win1	49
23	1009	0.544	1	10	10	PA	win	win1	50
24	1010	0.827	1	2	10	PA	win	win1	1
24	1010	0.633	1	6	10	PA	win	win1	2
24	1010	0.584	1	10	25	PA	win	win1	3
24	1010	0.689	1	10	10	PA	win	win1	4
24	1010	0.97	1	2	20	PA	win	win1	5
24	1010	1.467	0	8	5	PA	win	win1	6
24	1010	0.626	1	10	20	PA	win	win1	7
24	1010	0.742	1	4	10	PA	win	win1	8
24	1010	1.032	1	6	15	PA	win	win1	9
24	1010	0.867	1	2	15	PA	win	win1	10
24	1010	0.741	1	8	10	PA	win	win1	11
24	1010	1.067	1	4	15	PA	win	win1	12
24	1010	0.919	1	6	20	PA	win	win1	13
24	1010	1.119	1	8	15	PA	win	win1	14
24	1010	1.516	0	10	5	PA	win	win1	15
24	1010	1.044	1	4	20	PA	win	win1	16
24	1010	1.145	0	4	5	PA	win	win1	17
24	1010	1.277	1	2	5	PA	win	win1	18
24	1010	1.348	1	6	25	PA	win	win1	19
24	1010	1.236	1	6	5	PA	win	win1	20
24	1010	1.477	1	2	25	PA	win	win1	21
24	1010	0.804	1	4	25	PA	win	win1	22
24	1010	0.989	1	10	15	PA	win	win1	23
24	1010	0.721	1	8	25	PA	win	win1	24
24	1010	0.496	1	8	20	PA	win	win1	25
24	1010	0.936	1	8	15	PA	win	win1	26
24	1010	1.186	1	6	20	PA	win	win1	27
24	1010	0.639	1	10	10	PA	win	win1	28
24	1010	0.413	1	6	10	PA	win	win1	29
24	1010	1.557	1	10	25	PA	win	win1	30
24	1010	1.005	1	8	5	PA	win	win1	31
24	1010	2.049	0	6	5	PA	win	win1	32
24	1010	0.631	1	6	25	PA	win	win1	33
24	1010	2.109	1	2	15	PA	win	win1	34
24	1010	1.122	1	2	10	PA	win	win1	35
24	1010	1.153	1	10	15	PA	win	win1	36
24	1010	0.662	1	6	15	PA	win	win1	37
24	1010	1.028	1	10	20	PA	win	win1	38
24	1010	1.186	1	2	5	PA	win	win1	39
24	1010	0.617	1	4	20	PA	win	win1	40
24	1010	0.804	1	4	10	PA	win	win1	41
24	1010	0.901	1	2	20	PA	win	win1	42
24	1010	0.622	1	8	20	PA	win	win1	43
24	1010	1.831	0	4	5	PA	win	win1	44
24	1010	2.085	1	8	10	PA	win	win1	45
24	1010	0.772	1	2	25	PA	win	win1	46
24	1010	1.424	1	10	5	PA	win	win1	47
24	1010	1.446	1	4	25	PA	win	win1	48
24	1010	0.654	1	8	25	PA	win	win1	49
24	1010	1.289	1	4	15	PA	win	win1	50
25	1011	1.114	1	2	25	PA	win	win1	1
25	1011	2.03	0	8	5	PA	win	win1	2
25	1011	1.512	1	2	10	PA	win	win1	3
25	1011	1.186	0	10	15	PA	win	win1	4
25	1011	4.921	1	8	25	PA	win	win1	5
25	1011	2.6	1	4	25	PA	win	win1	6
25	1011	3.633	0	8	10	PA	win	win1	7
25	1011	2.799	1	6	25	PA	win	win1	8
25	1011	1.692	1	4	15	PA	win	win1	9
25	1011	2.235	0	6	10	PA	win	win1	10
25	1011	1.817	0	10	5	PA	win	win1	11
25	1011	1.65	0	4	5	PA	win	win1	12
25	1011	2.285	0	10	20	PA	win	win1	13
25	1011	1.895	1	8	20	PA	win	win1	14
25	1011	1.604	0	8	15	PA	win	win1	15
25	1011	1.528	1	2	15	PA	win	win1	16
25	1011	2.896	1	4	10	PA	win	win1	17
25	1011	1.818	1	2	20	PA	win	win1	18
25	1011	3.029	0	10	10	PA	win	win1	19
25	1011	1.628	1	4	20	PA	win	win1	20
25	1011	5.919	0	10	25	PA	win	win1	21
25	1011	1.608	0	6	5	PA	win	win1	22
25	1011	2.863	1	6	20	PA	win	win1	23
25	1011	2.271	1	6	15	PA	win	win1	24
25	1011	1.765	0	2	5	PA	win	win1	25
25	1011	2.421	0	10	10	PA	win	win1	26
25	1011	1.936	1	6	15	PA	win	win1	27
25	1011	1.405	1	4	15	PA	win	win1	28
25	1011	2.316	0	8	15	PA	win	win1	29
25	1011	2.736	1	2	10	PA	win	win1	30
25	1011	2.096	0	10	5	PA	win	win1	31
25	1011	1.766	0	4	5	PA	win	win1	32
25	1011	5.87	1	8	20	PA	win	win1	33
25	1011	1.409	1	2	25	PA	win	win1	34
25	1011	2.334	0	6	10	PA	win	win1	35
25	1011	1.704	1	4	20	PA	win	win1	36
25	1011	2.207	1	4	25	PA	win	win1	37
25	1011	3.177	0	2	15	PA	win	win1	38
25	1011	2.607	0	10	25	PA	win	win1	39
25	1011	1.891	0	2	5	PA	win	win1	40
25	1011	1.946	0	6	5	PA	win	win1	41
25	1011	2.638	1	2	20	PA	win	win1	42
25	1011	3.882	1	8	25	PA	win	win1	43
25	1011	3.246	1	6	25	PA	win	win1	44
