rawID	subjID	choice	effort	reward	trial
945	1022	1	2	25	23
945	1022	1	10	15	24
945	1022	1	6	15	25
945	1022	1	10	5	26
945	1022	1	4	25	27
945	1022	1	8	5	28
945	1022	1	4	10	29
945	1022	1	2	10	30
945	1022	1	10	15	31
945	1022	1	2	25	32
945	1022	1	6	25	33
945	1022	1	8	20	34
945	1022	1	6	20	35
945	1022	1	4	20	36
945	1022	1	2	5	37
945	1022	1	10	10	38
945	1022	1	4	15	39
945	1022	1	8	15	40
945	1022	1	8	10	41
945	1022	1	6	5	42
945	1022	1	8	25	43
945	1022	1	6	10	44
945	1022	1	6	15	45
945	1022	1	4	5	46
945	1022	1	2	20	47
945	1022	1	10	25	48
945	1022	1	2	15	49
945	1022	1	10	20	50
946	1023	0	6	5	1
946	1023	1	4	25	2
946	1023	0	8	5	3
946	1023	1	6	10	4
946	1023	1	2	20	5
946	1023	1	2	5	6
946	1023	1	4	20	7
946	1023	1	4	5	8
946	1023	1	6	15	9
946	1023	1	2	15	10
946	1023	1	8	25	11
946	1023	1	10	20	12
946	1023	1	8	10	13
946	1023	1	6	20	14
946	1023	1	6	25	15
946	1023	1	2	10	16
946	1023	1	10	25	17
946	1023	1	4	15	18
946	1023	0	10	10	19
946	1023	1	4	10	20
946	1023	1	8	15	21
946	1023	0	10	15	22
946	1023	1	8	20	23
946	1023	1	2	25	24
946	1023	0	10	5	25
946	1023	1	8	10	26
946	1023	1	2	5	27
946	1023	1	10	15	28
946	1023	1	2	15	29
946	1023	1	4	20	30
946	1023	1	4	10	31
946	1023	1	8	25	32
946	1023	1	2	10	33
946	1023	1	10	20	34
946	1023	1	4	25	35
946	1023	1	8	20	36
946	1023	1	4	15	37
946	1023	1	6	10	38
946	1023	1	6	25	39
946	1023	1	10	10	40
946	1023	0	8	5	41
946	1023	1	4	5	42
946	1023	1	10	25	43
946	1023	1	6	5	44
946	1023	1	8	15	45
946	1023	1	6	20	46
946	1023	0	10	5	47
946	1023	1	2	20	48
946	1023	1	6	15	49
946	1023	1	2	25	50
947	1024	1	4	15	1
947	1024	1	2	20	2
947	1024	0	8	5	3
947	1024	0	10	20	4
947	1024	1	6	20	5
947	1024	1	6	25	6
947	1024	0	8	10	7
947	1024	0	10	15	8
947	1024	1	8	25	9
947	1024	0	8	15	10
947	1024	0	10	10	11
947	1024	1	2	25	12
947	1024	1	6	10	13
947	1024	1	4	25	14
947	1024	1	8	20	15
947	1024	1	4	10	16
947	1024	1	2	10	17
947	1024	0	10	25	18
947	1024	1	6	15	19
947	1024	0	2	5	20
947	1024	0	6	5	21
947	1024	1	4	20	22
947	1024	1	2	15	23
947	1024	0	10	5	24
947	1024	0	4	5	25
947	1024	1	8	25	26
947	1024	0	2	5	27
947	1024	1	6	25	28
947	1024	0	6	10	29
947	1024	0	8	5	30
947	1024	1	6	20	31
947	1024	1	2	15	32
947	1024	0	10	5	33
947	1024	1	6	15	34
947	1024	1	4	25	35
947	1024	0	8	10	36
947	1024	1	2	10	37
947	1024	1	4	20	38
947	1024	0	10	20	39
947	1024	1	4	15	40
947	1024	0	6	5	41
947	1024	0	4	5	42
947	1024	1	8	20	43
947	1024	1	2	25	44
947	1024	0	10	15	45
947	1024	0	10	10	46
947	1024	1	10	25	47
947	1024	1	2	20	48
947	1024	1	8	15	49
947	1024	1	4	10	50
948	1025	1	10	5	1
948	1025	1	10	20	2
948	1025	1	4	25	3
948	1025	1	4	15	4
948	1025	1	6	25	5
948	1025	1	10	10	6
948	1025	1	2	15	7
948	1025	1	2	5	8
948	1025	1	8	20	9
948	1025	1	6	5	10
948	1025	1	6	20	11
948	1025	1	10	25	12
948	1025	1	6	10	13
948	1025	1	4	10	14
948	1025	0	10	15	15
948	1025	0	8	5	16
948	1025	1	2	25	17
948	1025	1	8	25	18
948	1025	0	8	10	19
948	1025	1	4	5	20
948	1025	1	2	10	21
948	1025	1	2	20	22
948	1025	1	4	20	23
948	1025	1	6	15	24
948	1025	1	8	15	25
948	1025	1	10	25	26
948	1025	1	4	25	27
948	1025	1	6	5	28
948	1025	1	8	15	29
948	1025	1	10	5	30
948	1025	1	2	10	31
948	1025	1	4	20	32
948	1025	1	6	25	33
948	1025	1	6	10	34
948	1025	1	4	5	35
948	1025	1	2	5	36
948	1025	1	8	10	37
948	1025	1	4	15	38
948	1025	1	8	25	39
948	1025	1	6	20	40
948	1025	1	6	15	41
948	1025	1	10	10	42
948	1025	1	10	20	43
948	1025	1	2	25	44
948	1025	1	2	15	45
948	1025	1	8	20	46
948	1025	1	10	15	47
948	1025	1	2	20	48
948	1025	1	4	10	49
948	1025	1	8	5	50
950	1026	0	2	25	1
950	1026	1	4	15	2
950	1026	1	10	25	3
950	1026	1	8	15	4
950	1026	1	6	10	5
950	1026	0	6	20	6
950	1026	1	10	15	7
950	1026	1	6	5	8
950	1026	0	4	25	9
950	1026	0	4	20	10
950	1026	0	4	10	11
950	1026	1	6	15	12
950	1026	0	2	10	13
950	1026	1	8	25	14
950	1026	1	10	20	15
950	1026	0	2	20	16
950	1026	0	2	15	17
950	1026	0	8	20	18
950	1026	0	2	5	19
950	1026	0	8	5	20
950	1026	0	10	5	21
950	1026	1	6	25	22
950	1026	0	8	10	23
950	1026	0	4	5	24
950	1026	0	10	10	25
950	1026	1	2	5	26
950	1026	1	10	25	27
950	1026	0	10	15	28
950	1026	1	4	20	29
950	1026	1	8	20	30
950	1026	0	2	25	31
950	1026	1	8	10	32
950	1026	1	4	10	33
950	1026	0	10	20	34
950	1026	1	4	5	35
950	1026	1	4	15	36
950	1026	1	8	15	37
950	1026	0	8	5	38
950	1026	1	2	15	39
950	1026	1	6	5	40
950	1026	0	6	25	41
950	1026	0	6	10	42
950	1026	0	6	15	43
950	1026	0	10	5	44
950	1026	1	2	10	45
950	1026	0	6	20	46
950	1026	1	2	20	47
950	1026	0	10	10	48
950	1026	1	4	25	49
950	1026	0	8	25	50
952	1027	1	4	10	1
952	1027	1	6	5	2
952	1027	1	4	5	3
952	1027	1	6	25	4
952	1027	1	8	20	5
952	1027	1	10	10	6
952	1027	1	2	20	7
952	1027	1	10	25	8
952	1027	1	8	15	9
952	1027	1	10	20	10
952	1027	1	10	5	11
952	1027	1	8	25	12
952	1027	1	4	20	13
952	1027	1	2	5	14
952	1027	1	2	15	15
952	1027	1	8	10	16
952	1027	1	6	15	17
952	1027	1	2	10	18
952	1027	1	2	25	19
952	1027	1	10	15	20
952	1027	1	4	15	21
952	1027	1	4	25	22
952	1027	1	6	20	23
952	1027	1	6	10	24
952	1027	1	8	5	25
952	1027	1	8	10	26
952	1027	1	6	15	27
952	1027	1	4	20	28
952	1027	1	2	15	29
952	1027	1	8	15	30
952	1027	1	2	20	31
952	1027	1	10	15	32
952	1027	1	10	25	33
952	1027	1	2	25	34
952	1027	1	4	10	35
952	1027	1	8	5	36
952	1027	1	2	5	37
952	1027	1	10	20	38
952	1027	1	6	25	39
952	1027	1	4	5	40
952	1027	1	10	5	41
952	1027	1	2	10	42
952	1027	1	4	15	43
952	1027	1	6	5	44
952	1027	1	8	25	45
952	1027	1	6	10	46
952	1027	1	6	20	47
952	1027	1	10	10	48
952	1027	1	8	20	49
952	1027	1	4	25	50
955	1028	1	2	5	1
955	1028	1	4	10	2
955	1028	1	4	15	3
955	1028	1	10	5	4
955	1028	1	8	10	5
955	1028	1	6	5	6
955	1028	1	10	25	7
955	1028	1	8	5	8
955	1028	1	6	10	9
955	1028	1	6	15	10
955	1028	1	10	10	11
955	1028	1	4	5	12
955	1028	1	10	20	13
955	1028	1	8	25	14
955	1028	1	2	15	15
955	1028	1	6	20	16
955	1028	1	8	20	17
955	1028	1	6	25	18
955	1028	1	2	10	19
955	1028	1	2	20	20
955	1028	1	4	25	21
955	1028	1	4	20	22
955	1028	1	10	15	23
955	1028	1	2	25	24
955	1028	1	8	15	25
955	1028	1	6	5	26
955	1028	1	10	20	27
955	1028	1	10	25	28
955	1028	1	10	5	29
955	1028	1	8	5	30
955	1028	1	6	25	31
955	1028	1	2	15	32
955	1028	1	10	15	33
955	1028	1	2	10	34
955	1028	1	8	20	35
955	1028	1	4	20	36
955	1028	1	8	25	37
955	1028	1	8	15	38
955	1028	1	4	5	39
955	1028	1	4	25	40
955	1028	1	2	5	41
955	1028	1	8	10	42
955	1028	1	2	25	43
955	1028	1	6	15	44
955	1028	1	4	10	45
955	1028	1	4	15	46
955	1028	1	6	10	47
955	1028	1	2	20	48
955	1028	1	10	10	49
955	1028	1	6	20	50
960	1029	1	2	5	1
960	1029	0	10	20	2
960	1029	1	2	15	3
960	1029	1	6	5	4
960	1029	1	10	25	5
960	1029	1	2	10	6
960	1029	1	10	15	7
960	1029	1	6	10	8
960	1029	1	8	15	9
960	1029	1	4	15	10
960	1029	1	8	20	11
960	1029	1	8	10	12
960	1029	1	8	5	13
960	1029	1	6	15	14
960	1029	1	8	25	15
960	1029	1	10	10	16
960	1029	1	6	25	17
960	1029	1	2	25	18
960	1029	1	2	20	19
960	1029	1	6	20	20
960	1029	1	4	25	21
960	1029	1	10	5	22
960	1029	1	4	5	23
960	1029	1	4	20	24
960	1029	1	4	10	25
960	1029	1	2	20	26
960	1029	1	4	15	27
960	1029	1	2	10	28
960	1029	1	8	5	29
960	1029	1	6	20	30
960	1029	0	10	20	31
960	1029	0	6	15	32
960	1029	1	4	25	33
960	1029	1	10	25	34
960	1029	1	4	20	35
960	1029	1	8	25	36
960	1029	1	2	25	37
960	1029	0	10	5	38
960	1029	1	4	10	39
960	1029	1	4	5	40
960	1029	1	6	10	41
960	1029	1	10	10	42
960	1029	1	6	5	43
960	1029	1	10	15	44
960	1029	1	6	25	45
960	1029	1	8	15	46
960	1029	1	2	5	47
960	1029	1	8	10	48
960	1029	1	8	20	49
960	1029	1	2	15	50
961	1030	1	6	25	1
961	1030	1	8	20	2
961	1030	1	4	20	3
961	1030	0	8	5	4
961	1030	0	10	10	5
961	1030	0	8	10	6
961	1030	0	10	25	7
961	1030	1	6	15	8
961	1030	1	8	15	9
961	1030	1	8	25	10
961	1030	1	2	25	11
961	1030	1	2	10	12
961	1030	1	6	20	13
961	1030	1	4	15	14
961	1030	1	2	5	15
961	1030	0	10	15	16
961	1030	1	6	10	17
961	1030	1	4	25	18
961	1030	0	10	5	19
961	1030	1	6	5	20
961	1030	1	2	15	21
961	1030	1	4	10	22
961	1030	1	10	20	23
961	1030	1	2	20	24
961	1030	1	4	5	25
961	1030	1	2	5	26
961	1030	1	2	10	27
961	1030	1	8	15	28
961	1030	1	6	15	29
961	1030	0	10	25	30
961	1030	1	2	20	31
961	1030	1	2	15	32
961	1030	1	4	15	33
961	1030	1	6	5	34
961	1030	1	4	10	35
961	1030	1	8	25	36
961	1030	0	10	10	37
961	1030	1	8	10	38
961	1030	0	10	20	39
961	1030	1	8	20	40
961	1030	1	8	5	41
961	1030	1	2	25	42
961	1030	0	10	15	43
961	1030	1	6	10	44
961	1030	1	4	25	45
961	1030	1	6	25	46
961	1030	1	4	20	47
961	1030	1	6	20	48
961	1030	0	10	5	49
961	1030	1	4	5	50
97	1031	1	2	25	1
97	1031	1	4	10	2
97	1031	1	10	25	3
97	1031	0	10	20	4
97	1031	1	8	20	5
97	1031	1	4	20	6
97	1031	1	6	25	7
97	1031	1	6	15	8
97	1031	0	8	10	9
97	1031	1	2	10	10
97	1031	1	2	15	11
97	1031	0	10	5	12
97	1031	1	4	25	13
97	1031	0	10	10	14
97	1031	1	8	25	15
97	1031	0	8	5	16
97	1031	1	2	20	17
97	1031	1	6	20	18
97	1031	1	4	15	19
97	1031	1	6	10	20
97	1031	1	2	5	21
97	1031	0	10	15	22
97	1031	1	8	15	23
97	1031	1	4	5	24
97	1031	1	6	5	25
97	1031	1	4	20	26
97	1031	1	8	10	27
97	1031	1	2	25	28
97	1031	1	2	20	29
97	1031	1	8	20	30
97	1031	1	2	15	31
97	1031	1	6	10	32
97	1031	1	8	15	33
97	1031	1	10	25	34
97	1031	1	2	5	35
97	1031	1	10	5	36
97	1031	1	4	10	37
97	1031	1	6	5	38
97	1031	1	4	15	39
97	1031	1	8	5	40
97	1031	1	4	25	41
97	1031	1	8	25	42
97	1031	1	4	5	43
97	1031	0	10	15	44
97	1031	1	2	10	45
97	1031	1	6	20	46
97	1031	1	10	20	47
97	1031	1	6	25	48
97	1031	1	6	15	49
97	1031	0	10	10	50
92001	1032	0	10	15	1
92001	1032	1	8	20	2
92001	1032	1	4	5	3
92001	1032	1	6	10	4
92001	1032	1	6	25	5
92001	1032	1	2	10	6
92001	1032	1	2	25	7
92001	1032	1	10	20	8
92001	1032	1	4	10	9
92001	1032	1	4	15	10
92001	1032	1	4	25	11
92001	1032	1	4	20	12
92001	1032	1	2	20	13
92001	1032	1	2	15	14
92001	1032	1	8	15	15
92001	1032	1	8	10	16
92001	1032	1	6	15	17
92001	1032	0	10	5	18
92001	1032	1	8	5	19
92001	1032	1	6	5	20
92001	1032	1	8	25	21
92001	1032	1	10	25	22
92001	1032	0	10	10	23
92001	1032	1	6	20	24
92001	1032	1	2	5	25
92001	1032	1	2	20	26
92001	1032	1	10	15	27
92001	1032	1	8	25	28
92001	1032	1	10	25	29
92001	1032	1	2	5	30
92001	1032	1	6	25	31
92001	1032	1	4	20	32
92001	1032	1	2	10	33
92001	1032	1	8	10	34
92001	1032	1	6	5	35
92001	1032	1	6	10	36
92001	1032	1	8	15	37
92001	1032	1	2	15	38
92001	1032	1	4	10	39
92001	1032	1	8	20	40
92001	1032	1	8	5	41
92001	1032	1	4	5	42
92001	1032	1	6	20	43
92001	1032	1	4	15	44
92001	1032	0	10	10	45
92001	1032	1	6	15	46
92001	1032	1	4	25	47
92001	1032	0	10	20	48
92001	1032	0	10	5	49
92001	1032	1	2	25	50
92004	1033	1	4	5	1
92004	1033	1	6	10	2
92004	1033	1	10	15	3
92004	1033	1	6	25	4
92004	1033	1	10	20	5
92004	1033	1	2	15	6
92004	1033	1	8	25	7
92004	1033	1	8	20	8
92004	1033	1	8	10	9
92004	1033	1	6	20	10
92004	1033	1	4	20	11
92004	1033	1	10	5	12
92004	1033	1	2	25	13
92004	1033	1	4	10	14
92004	1033	1	10	25	15
92004	1033	1	6	15	16
92004	1033	1	2	20	17
92004	1033	1	4	15	18
92004	1033	1	6	5	19
92004	1033	0	10	10	20
92004	1033	1	8	15	21
92004	1033	0	8	5	22
92004	1033	1	2	10	23
92004	1033	1	4	25	24
92004	1033	1	2	5	25
92004	1033	1	8	25	26
92004	1033	1	10	25	27
92004	1033	1	4	5	28
92004	1033	1	2	10	29
92004	1033	1	2	25	30
92004	1033	0	10	5	31
92004	1033	1	4	25	32
92004	1033	1	2	20	33
92004	1033	1	4	15	34
92004	1033	0	4	10	35
92004	1033	1	4	20	36
92004	1033	1	10	20	37
92004	1033	0	8	5	38
92004	1033	1	10	15	39
92004	1033	1	2	5	40
92004	1033	1	8	20	41
92004	1033	0	6	5	42
92004	1033	0	8	15	43
92004	1033	1	2	15	44
92004	1033	0	10	10	45
92004	1033	1	6	20	46
92004	1033	1	8	10	47
92004	1033	1	6	25	48
92004	1033	1	6	10	49
92004	1033	1	6	15	50
912005	1034	1	6	15	1
912005	1034	1	2	25	2
912005	1034	0	2	5	3
912005	1034	1	6	20	4
912005	1034	1	6	10	5
912005	1034	0	6	5	6
912005	1034	1	2	20	7
912005	1034	0	10	5	8
912005	1034	1	8	25	9
912005	1034	1	4	15	10
912005	1034	0	4	5	11
912005	1034	0	8	5	12
912005	1034	1	10	15	13
912005	1034	1	2	10	14
912005	1034	1	8	10	15
912005	1034	1	4	20	16
912005	1034	1	4	10	17
912005	1034	1	8	20	18
912005	1034	1	6	25	19
912005	1034	1	2	15	20
912005	1034	1	4	25	21
912005	1034	1	8	15	22
912005	1034	1	10	25	23
912005	1034	0	10	20	24
912005	1034	0	10	10	25
912005	1034	1	4	20	26
912005	1034	1	6	15	27
912005	1034	1	2	5	28
912005	1034	0	4	5	29
912005	1034	1	4	25	30
912005	1034	0	6	5	31
912005	1034	1	2	25	32
912005	1034	1	10	15	33
912005	1034	1	8	20	34
912005	1034	1	2	10	35
912005	1034	1	10	25	36
912005	1034	0	10	10	37
912005	1034	0	8	5	38
912005	1034	1	8	25	39
912005	1034	1	2	20	40
912005	1034	1	8	10	41
912005	1034	1	2	15	42
912005	1034	1	6	25	43
912005	1034	1	4	15	44
912005	1034	1	4	10	45
912005	1034	1	8	15	46
912005	1034	1	6	20	47
912005	1034	0	10	20	48
912005	1034	1	6	10	49
912005	1034	0	10	5	50
92006	1035	1	2	25	1
92006	1035	1	2	10	2
92006	1035	1	4	15	3
92006	1035	1	2	15	4
92006	1035	1	4	25	5
92006	1035	1	2	20	6
92006	1035	1	10	25	7
92006	1035	1	10	20	8
92006	1035	1	10	10	9
92006	1035	1	6	15	10
92006	1035	1	6	5	11
92006	1035	1	2	5	12
92006	1035	1	8	20	13
92006	1035	1	6	20	14
92006	1035	1	6	25	15
92006	1035	1	8	25	16
92006	1035	1	6	10	17
92006	1035	1	4	10	18
92006	1035	1	4	5	19
92006	1035	1	8	10	20
92006	1035	1	10	15	21
92006	1035	1	4	20	22
92006	1035	1	8	5	23
92006	1035	1	10	5	24
92006	1035	1	8	15	25
92006	1035	1	10	5	26
92006	1035	1	2	20	27
92006	1035	1	8	20	28
92006	1035	1	10	20	29
92006	1035	1	2	25	30
92006	1035	1	10	15	31
92006	1035	1	4	15	32
92006	1035	1	2	10	33
92006	1035	1	8	15	34
92006	1035	1	6	5	35
92006	1035	1	4	5	36
92006	1035	1	6	15	37
92006	1035	1	2	15	38
92006	1035	1	6	25	39
92006	1035	1	8	5	40
92006	1035	1	10	25	41
92006	1035	1	4	20	42
92006	1035	1	8	10	43
92006	1035	1	2	5	44
92006	1035	1	10	10	45
92006	1035	1	8	25	46
92006	1035	1	4	10	47
92006	1035	1	6	10	48
92006	1035	1	4	25	49
92006	1035	1	6	20	50
92008	1036	1	6	10	1
92008	1036	1	4	10	2
92008	1036	1	6	5	3
92008	1036	1	6	25	4
92008	1036	1	2	10	5
92008	1036	1	2	25	6
92008	1036	1	4	20	7
92008	1036	1	8	10	8
92008	1036	0	10	5	9
92008	1036	1	6	15	10
92008	1036	0	10	10	11
92008	1036	0	10	20	12
92008	1036	1	6	20	13
92008	1036	1	8	5	14
92008	1036	1	4	15	15
92008	1036	1	2	15	16
92008	1036	0	10	15	17
92008	1036	1	2	5	18
92008	1036	1	8	20	19
92008	1036	1	2	20	20
92008	1036	1	4	5	21
92008	1036	1	8	25	22
92008	1036	1	8	15	23
92008	1036	0	10	25	24
92008	1036	1	4	25	25
92008	1036	1	6	20	26
92008	1036	0	10	5	27
92008	1036	1	4	5	28
92008	1036	1	2	5	29
92008	1036	1	4	10	30
92008	1036	1	6	15	31
92008	1036	1	8	5	32
92008	1036	1	8	20	33
92008	1036	0	10	20	34
92008	1036	1	6	10	35
92008	1036	1	6	5	36
92008	1036	0	10	10	37
92008	1036	1	8	25	38
92008	1036	1	4	15	39
92008	1036	1	2	20	40
92008	1036	1	10	25	41
92008	1036	1	2	10	42
92008	1036	1	8	10	43
92008	1036	1	4	25	44
92008	1036	1	2	15	45
92008	1036	1	8	15	46
92008	1036	1	2	25	47
92008	1036	1	4	20	48
92008	1036	0	10	15	49
92008	1036	1	6	25	50
92009	1037	1	8	20	1
92009	1037	1	8	15	2
92009	1037	1	10	20	3
92009	1037	1	10	15	4
92009	1037	1	6	10	5
92009	1037	1	4	5	6
92009	1037	1	2	10	7
92009	1037	1	4	25	8
92009	1037	1	10	25	9
92009	1037	1	4	15	10
92009	1037	1	2	20	11
92009	1037	1	6	15	12
92009	1037	1	2	5	13
92009	1037	1	8	25	14
92009	1037	0	10	5	15
92009	1037	1	4	20	16
92009	1037	1	8	10	17
92009	1037	0	6	5	18
92009	1037	0	8	5	19
92009	1037	1	2	25	20
92009	1037	1	6	25	21
92009	1037	1	10	10	22
92009	1037	1	6	20	23
92009	1037	1	4	10	24
92009	1037	1	2	15	25
92009	1037	0	8	10	26
92009	1037	0	10	20	27
92009	1037	1	4	25	28
92009	1037	1	4	20	29
92009	1037	1	8	25	30
92009	1037	0	6	5	31
92009	1037	1	6	20	32
92009	1037	1	6	25	33
92009	1037	1	10	25	34
92009	1037	1	10	10	35
92009	1037	1	2	15	36
92009	1037	1	6	15	37
92009	1037	1	4	5	38
92009	1037	0	10	5	39
92009	1037	1	6	10	40
92009	1037	1	2	20	41
92009	1037	0	10	15	42
92009	1037	1	2	5	43
92009	1037	1	4	15	44
92009	1037	1	8	20	45
92009	1037	1	4	10	46
92009	1037	0	8	5	47
92009	1037	1	2	10	48
92009	1037	0	8	15	49
92009	1037	1	2	25	50
92011	1038	1	2	10	1
92011	1038	1	2	15	2
92011	1038	1	10	20	3
92011	1038	0	4	5	4
92011	1038	1	10	25	5
92011	1038	1	2	20	6
92011	1038	1	4	15	7
92011	1038	1	4	20	8
92011	1038	1	10	15	9
92011	1038	1	6	15	10
92011	1038	1	8	15	11
92011	1038	1	6	25	12
92011	1038	0	6	5	13
92011	1038	1	8	20	14
92011	1038	1	6	20	15
92011	1038	1	4	25	16
92011	1038	1	2	25	17
92011	1038	0	10	10	18
92011	1038	0	2	5	19
92011	1038	1	4	10	20
92011	1038	0	8	5	21
92011	1038	0	8	10	22
92011	1038	1	8	25	23
92011	1038	1	6	10	24
92011	1038	0	10	5	25
92011	1038	1	4	25	26
92011	1038	1	10	20	27
92011	1038	1	2	10	28
92011	1038	1	6	20	29
92011	1038	0	10	5	30
92011	1038	1	2	20	31
92011	1038	1	2	15	32
92011	1038	0	10	10	33
92011	1038	1	10	25	34
92011	1038	1	2	25	35
92011	1038	1	6	25	36
92011	1038	1	8	20	37
92011	1038	0	8	5	38
92011	1038	0	6	5	39
92011	1038	1	8	15	40
92011	1038	0	4	5	41
92011	1038	1	2	5	42
92011	1038	1	6	15	43
92011	1038	1	8	25	44
92011	1038	1	4	20	45
92011	1038	1	8	10	46
92011	1038	1	4	15	47
92011	1038	1	6	10	48
92011	1038	1	4	10	49
92011	1038	1	10	15	50
92013	1039	1	4	20	1
92013	1039	1	2	5	2
92013	1039	1	4	15	3
92013	1039	1	6	20	4
92013	1039	0	8	5	5
92013	1039	1	2	15	6
92013	1039	1	6	25	7
92013	1039	0	10	5	8
92013	1039	1	8	25	9
92013	1039	1	10	10	10
92013	1039	1	10	20	11
92013	1039	1	2	20	12
92013	1039	1	4	10	13
92013	1039	1	2	25	14
92013	1039	1	10	15	15
92013	1039	1	4	25	16
92013	1039	1	2	10	17
92013	1039	1	10	25	18
92013	1039	0	8	15	19
92013	1039	1	6	10	20
92013	1039	1	8	20	21
92013	1039	1	8	10	22
92013	1039	1	6	5	23
92013	1039	1	6	15	24
92013	1039	1	4	5	25
92013	1039	1	8	5	26
92013	1039	1	6	20	27
92013	1039	1	6	15	28
92013	1039	1	2	15	29
92013	1039	0	10	10	30
92013	1039	1	8	25	31
92013	1039	1	8	20	32
92013	1039	1	4	10	33
92013	1039	1	4	25	34
92013	1039	1	10	5	35
92013	1039	1	6	10	36
92013	1039	1	10	20	37
92013	1039	1	4	5	38
92013	1039	1	2	25	39
92013	1039	1	6	25	40
92013	1039	1	2	5	41
92013	1039	1	10	15	42
92013	1039	1	8	15	43
92013	1039	1	2	10	44
92013	1039	1	8	10	45
92013	1039	1	4	20	46
92013	1039	1	10	25	47
92013	1039	0	6	5	48
92013	1039	1	4	15	49
92013	1039	1	2	20	50
92014	1040	1	8	20	1
92014	1040	0	8	5	2
92014	1040	1	2	10	3
92014	1040	1	4	10	4
92014	1040	1	10	20	5
92014	1040	1	4	25	6
92014	1040	0	10	5	7
92014	1040	1	2	25	8
92014	1040	0	6	5	9
92014	1040	1	10	15	10
92014	1040	1	8	25	11
92014	1040	1	2	5	12
92014	1040	1	6	20	13
92014	1040	1	4	15	14
92014	1040	1	6	25	15
92014	1040	1	8	10	16
92014	1040	1	8	15	17
92014	1040	1	4	20	18
92014	1040	1	2	15	19
92014	1040	1	10	10	20
92014	1040	1	4	5	21
92014	1040	1	2	20	22
92014	1040	1	6	15	23
92014	1040	1	10	25	24
92014	1040	1	6	10	25
92014	1040	1	4	20	26
92014	1040	1	10	20	27
92014	1040	1	10	25	28
92014	1040	1	2	5	29
92014	1040	1	2	15	30
92014	1040	1	8	25	31
92014	1040	1	6	10	32
92014	1040	1	8	10	33
92014	1040	1	2	20	34
92014	1040	0	10	10	35
92014	1040	1	4	5	36
92014	1040	0	10	5	37
92014	1040	1	4	25	38
92014	1040	1	6	20	39
92014	1040	1	4	10	40
92014	1040	1	6	5	41
92014	1040	1	4	15	42
92014	1040	1	2	10	43
92014	1040	1	2	25	44
92014	1040	1	10	15	45
92014	1040	1	6	15	46
92014	1040	1	6	25	47
92014	1040	1	8	5	48
92014	1040	1	8	15	49
92014	1040	1	8	20	50
92016	1041	0	10	10	1
92016	1041	1	2	15	2
92016	1041	1	4	20	3
92016	1041	1	10	20	4
92016	1041	1	10	25	5
92016	1041	1	8	10	6
92016	1041	1	2	20	7
92016	1041	1	2	10	8
92016	1041	0	4	5	9
92016	1041	1	4	25	10
92016	1041	1	8	15	11
92016	1041	1	2	5	12
92016	1041	1	4	15	13
92016	1041	1	6	25	14
92016	1041	0	10	5	15
92016	1041	1	6	5	16
92016	1041	1	6	15	17
92016	1041	1	6	20	18
92016	1041	1	4	10	19
92016	1041	1	8	25	20
92016	1041	0	8	5	21
92016	1041	1	6	10	22
92016	1041	1	8	20	23
92016	1041	1	10	15	24
92016	1041	1	2	25	25
92016	1041	1	8	15	26
92016	1041	1	10	20	27
92016	1041	1	8	20	28
92016	1041	1	6	20	29
92016	1041	1	4	25	30
92016	1041	0	4	5	31
92016	1041	1	2	15	32
92016	1041	1	2	20	33
92016	1041	0	10	5	34
92016	1041	1	4	15	35
92016	1041	1	2	10	36
92016	1041	1	8	25	37
92016	1041	0	6	5	38
92016	1041	1	10	15	39
92016	1041	1	6	25	40
92016	1041	1	10	10	41
92016	1041	1	4	20	42
92016	1041	1	2	5	43
92016	1041	1	4	10	44
92016	1041	0	8	5	45
92016	1041	0	8	10	46
92016	1041	1	2	25	47
92016	1041	1	6	15	48
92016	1041	1	10	25	49
92016	1041	1	6	10	50
92018	1042	0	10	10	1
92018	1042	1	8	15	2
92018	1042	1	6	15	3
92018	1042	0	6	5	4
92018	1042	0	10	5	5
92018	1042	1	6	10	6
92018	1042	1	8	25	7
92018	1042	1	2	25	8
92018	1042	0	8	5	9
92018	1042	1	2	15	10
92018	1042	1	4	5	11
92018	1042	1	2	10	12
92018	1042	1	2	20	13
92018	1042	1	2	5	14
92018	1042	1	10	20	15
92018	1042	1	4	10	16
92018	1042	1	4	15	17
92018	1042	1	10	15	18
92018	1042	1	6	20	19
92018	1042	1	4	25	20
92018	1042	1	8	20	21
92018	1042	1	8	10	22
92018	1042	1	6	25	23
92018	1042	1	4	20	24
92018	1042	1	10	25	25
92018	1042	1	8	20	26
92018	1042	0	10	10	27
92018	1042	1	6	15	28
92018	1042	1	4	5	29
92018	1042	1	8	15	30
92018	1042	1	10	25	31
92018	1042	0	8	10	32
92018	1042	1	2	15	33
92018	1042	1	2	5	34
92018	1042	1	6	20	35
92018	1042	1	4	20	36
92018	1042	1	10	20	37
92018	1042	0	10	5	38
92018	1042	1	2	10	39
92018	1042	1	4	10	40
92018	1042	1	2	25	41
92018	1042	1	4	15	42
92018	1042	1	8	25	43
92018	1042	1	6	10	44
92018	1042	1	2	20	45
92018	1042	1	6	25	46
92018	1042	1	4	25	47
92018	1042	0	8	5	48
92018	1042	0	10	15	49
92018	1042	0	6	5	50
92020	1043	1	10	15	1
92020	1043	1	10	5	2
92020	1043	1	8	10	3
92020	1043	1	2	25	4
