rawID	subjID	rt	choice	effort	reward	group	framework	group_framework	trials
917	1006	2.455	1	8	-15	HC	loss	loss2	50
918	1007	2.508	1	4	-15	HC	loss	loss2	1
918	1007	1.246	1	2	-10	HC	loss	loss2	2
918	1007	1.147	1	4	-25	HC	loss	loss2	3
918	1007	1.772	1	6	-25	HC	loss	loss2	4
918	1007	1.236	1	6	-5	HC	loss	loss2	5
918	1007	1.041	1	2	-25	HC	loss	loss2	6
918	1007	1.15	1	6	-10	HC	loss	loss2	7
918	1007	1.367	1	6	-20	HC	loss	loss2	8
918	1007	1.351	0	10	-10	HC	loss	loss2	9
918	1007	1.375	0	10	-25	HC	loss	loss2	10
918	1007	1.087	1	4	-20	HC	loss	loss2	11
918	1007	1.146	1	2	-5	HC	loss	loss2	12
918	1007	1.251	1	4	-10	HC	loss	loss2	13
918	1007	1.256	1	8	-20	HC	loss	loss2	14
918	1007	0.811	1	2	-20	HC	loss	loss2	15
918	1007	1.361	0	8	-5	HC	loss	loss2	16
918	1007	5.257	0	10	-20	HC	loss	loss2	17
918	1007	1.831	1	8	-25	HC	loss	loss2	18
918	1007	2.684	0	10	-15	HC	loss	loss2	19
918	1007	2.128	0	8	-10	HC	loss	loss2	20
918	1007	0.865	0	10	-5	HC	loss	loss2	21
918	1007	1.9	1	6	-15	HC	loss	loss2	22
918	1007	1.367	1	4	-5	HC	loss	loss2	23
918	1007	1.127	1	2	-15	HC	loss	loss2	24
918	1007	1.593	0	8	-15	HC	loss	loss2	25
918	1007	2.765	0	10	-15	HC	loss	loss2	26
918	1007	1.564	1	2	-5	HC	loss	loss2	27
918	1007	3.58	0	10	-5	HC	loss	loss2	28
918	1007	1.164	0	10	-10	HC	loss	loss2	29
918	1007	1.476	1	2	-25	HC	loss	loss2	30
918	1007	2.535	0	10	-20	HC	loss	loss2	31
918	1007	1.641	0	6	-10	HC	loss	loss2	32
918	1007	1.102	1	4	-15	HC	loss	loss2	33
918	1007	1.144	1	2	-10	HC	loss	loss2	34
918	1007	1.793	0	4	-5	HC	loss	loss2	35
918	1007	1.176	1	2	-15	HC	loss	loss2	36
918	1007	2.391	0	8	-25	HC	loss	loss2	37
918	1007	1.902	0	4	-10	HC	loss	loss2	38
918	1007	2.145	1	4	-25	HC	loss	loss2	39
918	1007	1.642	1	6	-25	HC	loss	loss2	40
918	1007	2.934	0	10	-25	HC	loss	loss2	41
918	1007	1.855	1	8	-20	HC	loss	loss2	42
918	1007	1.22	1	6	-20	HC	loss	loss2	43
918	1007	1.018	1	6	-15	HC	loss	loss2	44
918	1007	1.408	0	8	-10	HC	loss	loss2	45
918	1007	1.55	1	2	-20	HC	loss	loss2	46
918	1007	2.351	1	4	-20	HC	loss	loss2	47
918	1007	2.672	0	8	-15	HC	loss	loss2	48
918	1007	2.876	0	6	-5	HC	loss	loss2	49
918	1007	1.416	0	8	-5	HC	loss	loss2	50
921	1008	1.599	1	2	-25	HC	loss	loss2	1
921	1008	2.846	1	10	-10	HC	loss	loss2	2
921	1008	0.907	1	6	-15	HC	loss	loss2	3
921	1008	1.181	1	10	-25	HC	loss	loss2	4
921	1008	1.404	1	8	-15	HC	loss	loss2	5
921	1008	1.659	0	10	-5	HC	loss	loss2	6
921	1008	5.623	1	10	-20	HC	loss	loss2	7
921	1008	1.933	1	4	-15	HC	loss	loss2	8
921	1008	1.159	1	4	-25	HC	loss	loss2	9
921	1008	1.055	1	2	-15	HC	loss	loss2	10
921	1008	0.764	1	6	-10	HC	loss	loss2	11
921	1008	5.179	1	4	-10	HC	loss	loss2	12
921	1008	1.66	1	4	-20	HC	loss	loss2	13
